negative_comment	target	positive_comment	overall_comment	score	city_name	date
	北京柏悦酒店		入住等了2小时	10	beijing	2018年1月28日
	北京王府井希尔顿酒店		下次還會入住這裡	8.8	beijing	2017年11月3日
	上海璞丽酒店		很愉快的住宿体验	7.9	shanghai	2019年1月12日
	上海璞丽酒店		很棒。	10	shanghai	2018年10月21日
	北京东隅酒店		房间干净舒适，楼下就是综合性商场。酒店早餐好贵，可以选择在酒店的咖啡店或商场里的星巴克用早餐。	8.8	beijing	2018年10月29日
	北京东隅酒店		设计新颖但房间偏小	8.8	beijing	2018年10月6日
	北京中国大饭店（香格里拉管理）		入住还是很顺利的。	7.1	beijing	2018年10月8日
	朗丽兹西山花园酒店		太匆忙，没好好体验	8.8	beijing	2018年1月31日
	北京饭店诺金-王府井		很满意	7.1	beijing	2018年11月5日
	上海和平饭店		不值这个价，估计名气大而已。下次不会再来。	6.3	shanghai	2018年2月22日
	香港嘉里酒店		非常好	10	hong-kong	2018年6月24日
	北京乾元酒店		这家并不是五星级酒店，只是个商务酒店，远达不到五星级标准。	7.5	beijing	2018年10月28日
	香港康得思酒店		非常满意	10	hong-kong	2017年6月26日
	北京柏悦酒店		客房打扫人员的质量	7.5	beijing	2018年1月10日
	北京王府井希尔顿酒店		当我把遇到的一切电话告知希尔顿，得到的回复既然是很抱歉，但出现这问题也很正常，清理房间不可能每个问题都发现，这回复我也是醉了，她根本没把自己往五星酒店五星服务上去要求，对这家HILTON相当失望！	6.7	beijing	2017年11月3日
	上海璞丽酒店		第二次入住，体验变差	6.7	shanghai	2018年10月20日
	北京东隅酒店		虽然离工体国贸有些距离 但是很安静 因为是新开业的缘故...	9.2	beijing	2018年9月30日
	北京中国大饭店（香格里拉管理）		都很好，一尘不染，首都气质。	10	beijing	2018年4月26日
	北京饭店诺金-王府井		所有员工都非常敬业。	6.7	beijing	2018年11月4日
	上海和平饭店		卫生间大到离谱	8.3	shanghai	2018年2月21日
	香港嘉里酒店		房间舒适，环境好	8.8	hong-kong	2018年6月9日
	北京乾元酒店		房间很大，设计装修比较新，前台服务态度很好...	9.2	beijing	2018年10月21日
	香港康得思酒店		很好	7.5	hong-kong	2017年6月17日
	北京柏悦酒店		窗外景色	7.5	beijing	2017年12月27日
	北京王府井希尔顿酒店		没什么可抱怨的	7.5	beijing	2017年10月25日
	上海璞丽酒店		房间略小	10	shanghai	2018年10月1日
	北京东隅酒店		泳池特别好！	9.2	beijing	2018年9月17日
	北京中国大饭店（香格里拉管理）		位置超好，CBD核心，国贸商城吃喝玩乐应有尽有	8.8	beijing	2018年3月26日
	北京饭店诺金-王府井		离天安门很近，礼宾周到，房间宽敞，装潢大气，性价比高	9.6	beijing	2018年10月15日
	上海和平饭店		总体来说非常好，舒适感很好，而且酒店从上到下所有人都很热情。	10	shanghai	2018年2月21日
	香港嘉里酒店		酒吧噪音太厉害影响休息	8.8	hong-kong	2018年6月4日
	北京乾元酒店		性价比之选	8.8	beijing	2018年10月21日
	香港康得思酒店		床很棒哦	10	hong-kong	2017年6月15日
	北京柏悦酒店		整体来说开心	10	beijing	2017年12月17日
	北京王府井希尔顿酒店		挺好的  习惯了希尔顿的大房  喜欢卫浴分离  ...	10	beijing	2017年9月21日
	上海璞丽酒店		很好	10	shanghai	2018年9月20日
	北京东隅酒店		酒店各方面都蛮好的。	8.3	beijing	2018年9月10日
	北京中国大饭店（香格里拉管理）		因这次入住的体验，成为了这酒店的会员！	8.8	beijing	2018年2月20日
	北京中国大饭店（香格里拉管理）		20多年前刚刚开业时住过，依然非常好！	10	beijing	2017年10月29日
	北京饭店诺金-王府井		住的太不满意了白瞎了地理位置	5.8	beijing	2018年10月8日
	上海和平饭店		订过的房间刚开始说没有，后面找到了说给我免费升市景房...	5.0	shanghai	2018年2月21日
	上海和平饭店		贵，钱多的可以去烧。	7.1	shanghai	2018年2月16日
	香港嘉里酒店		海景房非常漂亮，早餐也非常棒。	9.0	hong-kong	2018年6月3日
	香港嘉里酒店		舒适享受	8.8	hong-kong	2018年5月15日
	北京乾元酒店		位置不错，就在簋街上，吃饭不用发愁。	9.6	beijing	2018年10月9日
	北京乾元酒店		满意	9.2	beijing	2018年10月8日
	香港康得思酒店		舒心的酒店	9.6	hong-kong	2017年6月6日
	北京柏悦酒店		以后还会优先考虑入住	10	beijing	2017年10月26日
	北京王府井希尔顿酒店		舒适但不值这个价	8.3	beijing	2017年7月23日
	上海璞丽酒店		环境很特别	7.5	shanghai	2018年9月19日
	北京东隅酒店		员工热情负责，环境很现代，离798很近	9.2	beijing	2018年8月8日
	北京中国大饭店（香格里拉管理）		酒店不错	8.3	beijing	2017年8月29日
	北京饭店诺金-王府井		十一带着娃和小伙伴们出游北京，比较一下，选择了北京饭店诺金...	10	beijing	2018年10月7日
	上海和平饭店		high touch service，一生必体验一次的奢华上海滩感受	10	shanghai	2018年2月14日
	香港嘉里酒店		很好	10	hong-kong	2018年5月15日
	北京乾元酒店		略失望	6.3	beijing	2018年9月29日
	香港康得思酒店		感受很棒，下次还来	10	hong-kong	2017年6月6日
	北京柏悦酒店		还可以。	7.5	beijing	2017年10月18日
	北京王府井希尔顿酒店		名符其实的尊贵体验	9.6	beijing	2017年6月12日
	北京王府井希尔顿酒店		地理位置不错，出门就是王府井，周围吃饭的地方特别多。	10	beijing	2017年6月2日
	上海璞丽酒店		早餐不够丰富，枕头太软，其他都还不错！	10	shanghai	2018年8月31日
	北京东隅酒店		铭记一生的结婚纪念日	10	beijing	2018年7月28日
	北京东隅酒店		Beautiful design	9.6	beijing	2018年6月11日
	北京中国大饭店（香格里拉管理）		辦理入住時，前台居然找不到我在Booking.	5.0	beijing	2017年7月11日
	北京饭店诺金-王府井		大床房非常不错，大而舒适还有浴缸	8.3	beijing	2018年9月28日
	上海和平饭店		费尔蒙集团在全球管理标志性建筑酒店，在费尔蒙和平饭店入住...	10	shanghai	2018年2月13日
	香港嘉里酒店		不会再次入住	6.3	hong-kong	2018年5月14日
	北京乾元酒店		非常好	10	beijing	2018年9月26日
	香港康得思酒店		不错的体验	9.2	hong-kong	2017年6月5日
	香港康得思酒店		房间好，方便家庭入住。	9.2	hong-kong	2017年5月31日
	北京柏悦酒店		停车收费高	9.2	beijing	2017年9月25日
	北京柏悦酒店		一如既往的好	10	beijing	2017年9月7日
	北京王府井希尔顿酒店		一分价钱一分货，希尔顿酒店非常舒适，干净...	10	beijing	2017年6月2日
	北京王府井希尔顿酒店		不错的酒店，不错的选择	10	beijing	2017年4月21日
	上海璞丽酒店		超出我作为酒店控的期望	10	shanghai	2018年8月17日
	北京东隅酒店		房间与预定不符合 但价格………没有降低	5.8	beijing	2018年5月17日
	北京东隅酒店		洗漱用品不尽如人意	9.6	beijing	2018年4月29日
	北京中国大饭店（香格里拉管理）		参加大学见面会 非常愉悦	8.3	beijing	2017年5月3日
	北京中国大饭店（香格里拉管理）		位置好，大堂漂亮。	7.1	beijing	2019年3月3日
	北京饭店诺金-王府井		不错	9.6	beijing	2018年8月26日
	北京饭店诺金-王府井		地理位置佳	8.8	beijing	2018年8月20日
	上海和平饭店		房间空间大，设施齐备，地点便利。	10	shanghai	2018年1月30日
	上海和平饭店		一直有老上海情结，想住一次和平饭店，听一回老jazz乐队的演奏，心愿达成了	7.9	shanghai	2018年1月13日
	香港嘉里酒店		离地铁稍远，但周边都是当地居民区，吃饭逛街可以满足日常需求。景色超赞，房间干净，配有胶囊咖啡机。出行有shuttle bus 接驳到机场快线和红磡火车站及尖沙咀。整体这个价格在HK来说。性价比已经很高	9.6	hong-kong	2018年5月14日
	香港嘉里酒店		很舒適	10	hong-kong	2018年5月13日
	北京乾元酒店		非常棒！	10	beijing	2018年8月16日
	北京乾元酒店		员工态度都很好，也能帮忙解决需要。	10	beijing	2018年8月3日
	香港康得思酒店		很棒的体验	9.2	hong-kong	2017年5月4日
	香港康得思酒店		性价比超高，舒适，方便	10	hong-kong	2017年4月30日
	北京柏悦酒店		桑拿设施不满意	9.2	beijing	2017年8月30日
	北京柏悦酒店		开心愉快的回京之旅	10	beijing	2017年4月24日
	北京王府井希尔顿酒店		服务员服务态度，早餐太差	5.8	beijing	2019年2月26日
	北京王府井希尔顿酒店		满意	9.6	beijing	2019年2月3日
	北京东隅酒店		性价比很不错。	8.8	beijing	2018年4月12日
	北京东隅酒店		非本人入住，但我的同事们都很满意!	10	beijing	2018年3月26日
	北京中国大饭店（香格里拉管理）		设施服务符合五星级酒店，自助餐厅的甜点非常赞	10	beijing	2019年2月21日
	北京饭店诺金-王府井		地理位置绝佳，房间够大，舒适度不错！	8.8	beijing	2018年8月18日
	北京饭店诺金-王府井		总的来说，性价比还是挺高的！交通便利，地理位置优越，简直无与伦比！对家庭亲子游或者商务人士来说都是绝佳选择！	8.5	beijing	2018年8月10日
	上海和平饭店		世界和平	7.9	shanghai	2018年1月6日
	香港嘉里酒店		服务员每天都把房间弄的很整齐干净	7.1	hong-kong	2018年5月11日
	北京乾元酒店		没有特别印象	7.5	beijing	2018年8月1日
	香港康得思酒店		地理位置非常好,出行很方便	9.2	hong-kong	2017年4月28日
	北京王府井希尔顿酒店		非常方便，离故宫很近。	8.8	beijing	2018年11月26日
	北京东隅酒店		早餐一级棒，地下就是地铁站。	9.2	beijing	2018年3月3日
	北京东隅酒店		位置很好。	7.5	beijing	2018年1月20日
	北京中国大饭店（香格里拉管理）		网络速度比较慢，信好不佳	7.1	beijing	2019年2月18日
	北京中国大饭店（香格里拉管理）		很好	10	beijing	2019年2月17日
	北京饭店诺金-王府井		总的来说，性价比还是挺高的！交通便利，地理位置优越，简直无与伦比！对家庭亲子游或者商务人士来说都是绝佳选择！	8.5	beijing	2018年8月10日
	北京饭店诺金-王府井		这个酒店真的太棒了，首先地理位置很好，就在王府井站C1出口处...	10	beijing	2018年8月9日
	上海和平饭店		很棒！	10	shanghai	2017年12月18日
	香港嘉里酒店		房间大 干净舒适	6.7	hong-kong	2018年5月8日
	北京乾元酒店		浴室很棒，不仅又大又明亮，而且细节设计非常周到，除常有设施外...	8.3	beijing	2018年6月6日
	北京乾元酒店		位置完美去北新桥和东直门都是走路15分钟 骑车5分钟 到任何景点都蛮方便	10	beijing	2018年6月2日
	香港康得思酒店		位置方便	7.9	hong-kong	2017年4月21日
	北京王府井希尔顿酒店		地理位置超级优越！	10	beijing	2018年7月4日
	北京东隅酒店		第三次入住，安静，前台高效，与颐堤港连通生活便捷	7.9	beijing	2018年1月3日
	北京中国大饭店（香格里拉管理）		泳池设施很好	10	beijing	2019年2月17日
	北京饭店诺金-王府井		房间比较大，特别是卫生间非常不错，两个人同时用互不打扰。	7.5	beijing	2018年8月8日
	上海璞丽酒店		很舒适	10	shanghai	2018年8月13日
	上海和平饭店		历史感满满	10	shanghai	2017年12月18日
	香港嘉里酒店		挺好	10	hong-kong	2018年5月6日
	香港嘉里酒店		床很舒服，酒店视野很好	9.2	hong-kong	2018年5月6日
	北京乾元酒店		各方面都很不错，如果房价里能含早餐就更棒了...	10	beijing	2018年5月27日
	北京欣得精品设计酒店		前台服务态度极差！	4.6	beijing	2019年3月7日
	香港康得思酒店		非常好！！！！！	10	hong-kong	2017年4月19日
	北京王府井希尔顿酒店		非常满意	8.3	beijing	2018年6月17日
	北京王府井希尔顿酒店		环境舒适 很适合紧张出差会议后的休息	7.9	beijing	2018年6月3日
	北京东隅酒店		温馨舒适	10	beijing	2017年12月29日
	北京东隅酒店		一般般	8.8	beijing	2017年11月27日
	北京中国大饭店（香格里拉管理）		新装修的豪华阁房间和酒廊，超级好	10	beijing	2019年2月16日
	北京中国大饭店（香格里拉管理）		酒店环境，	7.9	beijing	2019年2月8日
	北京饭店诺金-王府井		性价比不高	7.1	beijing	2018年8月6日
	上海璞丽酒店		酒店环境、所处位置以及服务都令人满意！	10	shanghai	2018年5月21日
	香港嘉里酒店		还会再住	7.9	hong-kong	2018年5月6日
	北京乾元酒店		舒适，安静	9.6	beijing	2018年5月15日
	北京欣得精品设计酒店		若你开着阳台门，猫老板可能会窜进来找水喝～	9.6	beijing	2019年2月9日
	香港康得思酒店		员工的服务态度	9.6	hong-kong	2017年4月7日
	北京王府井希尔顿酒店		人员素质不错	7.1	beijing	2018年4月1日
	北京东隅酒店		早餐很赞，房间设施也很赞。	7.5	beijing	2017年10月30日
	北京中国大饭店（香格里拉管理）		房间室内的设施家具非常陈旧，	5.4	beijing	2019年2月6日
	北京饭店诺金-王府井		地理位置非常方便，房间里很安静，每天房间整理很及时	10	beijing	2018年8月5日
	上海璞丽酒店		还不错	6.7	shanghai	2018年2月26日
	香港嘉里酒店		不错，会推荐给你朋友，自己下次来也还会考虑入住	6.3	hong-kong	2018年5月2日
	北京乾元酒店		房间很大，设施也不错；	7.9	beijing	2018年4月23日
	北京欣得精品设计酒店		设计，服务，虽然这次退房太早没吃早餐但曾经吃过还不错	8.3	beijing	2019年2月7日
	北京王府井希尔顿酒店		9天换3次床單，而且是叫的，隔2天换比较好	7.5	beijing	2018年3月10日
	北京东隅酒店		对该品牌酒店比较失望。	5.8	beijing	2017年10月7日
	北京中国大饭店（香格里拉管理）		全部都好	10	beijing	2019年2月1日
	北京饭店诺金-王府井		经典永远是最好的/至北京饭店	8.8	beijing	2018年7月31日
	上海璞丽酒店		good	7.1	shanghai	2018年2月25日
	上海璞丽酒店		地理位置，酒店设计感强，门卫服务好	7.5	shanghai	2018年2月22日
	香港嘉里酒店		海景房不优先给好视觉	9.6	hong-kong	2018年4月27日
	北京乾元酒店		飯店附近有很多餐廳,...	9.6	beijing	2018年4月14日
	北京欣得精品设计酒店		基本满意	7.1	beijing	2019年2月3日
	北京王府井希尔顿酒店		离着商场和购物中心近，出行方便	7.5	beijing	2018年2月23日
